,Datetime,Temp_℃,Humidity,Windspeed,General_Diffuse_Flows,Diffuse_Flows,Power_Consumption_kWh_Zone1,Power_Consumption_kWh_Zone2,Power_Consumption_kWh_Zone3,Year,Month,Day,Hour
6190,2017-09-15 22:00:00,23.488,55.898,0.311,0.095,0.08,38779.115,23240.333,18849.928,2017,September,Friday,22
6191,2017-09-15 23:00:00,23.477,56.365,0.311,0.099,0.091,33720.0,20197.921,16267.048,2017,September,Friday,23
6192,2017-09-16 00:00:00,23.697,54.65,0.315,0.096,0.087,30140.177,17923.909,14496.098,2017,September,Saturday,0
6193,2017-09-16 01:00:00,24.042,51.945,0.304,0.112,0.08,28039.646,16664.033,13331.154,2017,September,Saturday,1
6194,2017-09-16 02:00:00,23.878,56.58,0.308,0.095,0.11,26740.885,15865.073,12935.975,2017,September,Saturday,2
6195,2017-09-16 03:00:00,20.898,78.582,0.285,0.083,0.12,26270.442,15366.736,13276.241,2017,September,Saturday,3
6196,2017-09-16 04:00:00,18.843,88.15,0.305,0.091,0.107,26617.699,15760.291,13399.796,2017,September,Saturday,4
6197,2017-09-16 05:00:00,18.208,89.4,0.256,0.086,0.11,24856.991,15301.247,11817.12,2017,September,Saturday,5
6198,2017-09-16 06:00:00,18.285,86.317,0.275,0.171,0.143,23447.788,14051.975,9585.291,2017,September,Saturday,6
6199,2017-09-16 07:00:00,18.89,82.067,0.26,6.55,5.615,25427.257,15667.36,9861.818,2017,September,Saturday,7
6200,2017-09-16 08:00:00,19.12,77.55,0.283,50.632,43.705,29052.743,18024.948,11410.174,2017,September,Saturday,8
6201,2017-09-16 09:00:00,19.543,75.1,0.295,92.017,78.217,31861.593,19982.121,12788.887,2017,September,Saturday,9
6202,2017-09-16 10:00:00,19.442,76.45,0.288,88.733,73.963,34329.558,21412.89,13662.594,2017,September,Saturday,10
6203,2017-09-16 11:00:00,19.273,77.767,0.284,99.617,85.258,35923.54,22141.372,14125.434,2017,September,Saturday,11
6204,2017-09-16 12:00:00,19.652,73.683,0.281,162.067,139.167,35993.628,22959.044,14605.924,2017,September,Saturday,12
6205,2017-09-16 13:00:00,20.85,66.113,4.618,310.517,259.133,35559.292,22966.528,14809.888,2017,September,Saturday,13
6206,2017-09-16 14:00:00,21.84,60.708,4.922,343.533,285.067,35919.292,20532.225,14547.089,2017,September,Saturday,14
6207,2017-09-16 15:00:00,22.48,52.61,4.924,322.85,263.3,35790.796,19437.63,15491.399,2017,September,Saturday,15
6208,2017-09-16 16:00:00,23.0,47.572,4.929,266.633,179.683,35150.442,19049.688,15138.386,2017,September,Saturday,16
6209,2017-09-16 17:00:00,23.077,45.652,4.925,134.417,123.783,35269.381,18774.012,15185.455,2017,September,Saturday,17
6210,2017-09-16 18:00:00,23.12,42.608,4.922,60.407,67.023,40533.451,21508.94,19302.962,2017,September,Saturday,18
6211,2017-09-16 19:00:00,22.003,42.93,4.923,9.563,10.522,46116.106,25422.661,21783.861,2017,September,Saturday,19
6212,2017-09-16 20:00:00,20.537,47.345,4.92,0.08,0.087,44938.407,25146.985,21645.598,2017,September,Saturday,20
6213,2017-09-16 21:00:00,19.7,53.032,4.92,0.087,0.083,42988.673,23609.563,21446.537,2017,September,Saturday,21
6214,2017-09-16 22:00:00,18.723,57.717,4.922,0.076,0.069,39549.027,21354.262,20390.439,2017,September,Saturday,22
6215,2017-09-16 23:00:00,18.027,59.462,4.923,0.081,0.105,34699.115,18719.751,18115.465,2017,September,Saturday,23
6216,2017-09-17 00:00:00,17.273,62.175,4.922,0.068,0.095,31071.504,16591.06,15416.874,2017,September,Sunday,0
6217,2017-09-17 01:00:00,17.202,62.95,4.918,0.065,0.124,28322.124,15000.0,14018.55,2017,September,Sunday,1
6218,2017-09-17 02:00:00,16.365,67.023,4.915,0.064,0.104,26799.292,14388.773,13618.468,2017,September,Sunday,2
6219,2017-09-17 03:00:00,16.33,67.53,4.916,0.072,0.108,26256.637,14011.435,13231.134,2017,September,Sunday,3
6220,2017-09-17 04:00:00,15.65,68.853,4.916,0.066,0.108,26528.496,13887.942,13236.037,2017,September,Sunday,4
6221,2017-09-17 05:00:00,14.878,71.983,4.914,0.058,0.125,24307.965,12659.875,12452.543,2017,September,Sunday,5
6222,2017-09-17 06:00:00,14.442,74.55,4.914,0.26,0.273,21451.327,10785.031,9992.237,2017,September,Sunday,6
6223,2017-09-17 07:00:00,14.158,76.883,4.916,52.458,47.582,22711.858,11513.514,10418.795,2017,September,Sunday,7
6224,2017-09-17 08:00:00,15.078,75.783,4.915,228.7,58.723,25413.451,13307.9,11604.331,2017,September,Sunday,8
6225,2017-09-17 09:00:00,17.667,64.838,4.918,412.217,39.257,29006.018,15510.811,13076.2,2017,September,Sunday,9
6226,2017-09-17 10:00:00,21.793,54.172,4.921,564.983,45.587,31460.177,16867.983,13468.437,2017,September,Sunday,10
6227,2017-09-17 11:00:00,23.157,55.633,4.921,682.183,45.753,33009.558,18202.703,13605.72,2017,September,Sunday,11
6228,2017-09-17 12:00:00,23.19,58.072,4.919,742.333,48.122,33858.053,19014.137,14162.697,2017,September,Sunday,12
6229,2017-09-17 13:00:00,23.185,57.173,4.926,745.0,48.762,33951.504,19203.119,14487.273,2017,September,Sunday,13
6230,2017-09-17 14:00:00,23.923,54.295,4.925,701.233,45.695,33604.248,18702.911,14250.95,2017,September,Sunday,14
6231,2017-09-17 15:00:00,23.87,45.607,4.924,598.633,44.733,32465.841,18231.393,13872.441,2017,September,Sunday,15
6232,2017-09-17 16:00:00,24.232,43.632,4.929,452.1,49.812,31859.469,17791.684,13858.713,2017,September,Sunday,16
6233,2017-09-17 17:00:00,23.51,55.722,4.923,278.817,231.733,31847.788,17831.601,13834.198,2017,September,Sunday,17
6234,2017-09-17 18:00:00,22.988,63.38,4.923,98.32,108.803,37072.566,21341.164,17992.891,2017,September,Sunday,18
6235,2017-09-17 19:00:00,22.2,68.363,4.924,7.317,7.298,44020.885,25017.256,20109.009,2017,September,Sunday,19
6236,2017-09-17 20:00:00,21.778,71.917,4.92,0.077,0.092,44835.398,25011.642,20214.913,2017,September,Sunday,20
6237,2017-09-17 21:00:00,21.553,75.217,4.917,0.056,0.108,43470.796,24716.632,19475.546,2017,September,Sunday,21
6238,2017-09-17 22:00:00,21.125,77.5,4.916,0.069,0.096,38724.956,22135.759,18061.532,2017,September,Sunday,22
6239,2017-09-17 23:00:00,20.775,79.9,4.916,0.055,0.12,33294.159,19286.071,15601.226,2017,September,Sunday,23
6240,2017-09-18 00:00:00,20.755,81.15,4.913,0.052,0.125,29453.097,17050.104,13789.091,2017,September,Monday,0
6241,2017-09-18 01:00:00,20.878,80.25,4.914,0.069,0.111,27449.204,15609.356,13029.132,2017,September,Monday,1
6242,2017-09-18 02:00:00,21.142,78.633,4.914,0.067,0.122,26490.265,15079.21,12710.439,2017,September,Monday,2
6243,2017-09-18 03:00:00,21.208,77.367,4.913,0.049,0.136,26254.513,14913.929,12572.176,2017,September,Monday,3
6244,2017-09-18 04:00:00,21.993,71.483,4.913,0.055,0.108,26633.628,15309.979,12830.072,2017,September,Monday,4
6245,2017-09-18 05:00:00,22.058,74.5,4.914,0.064,0.121,25273.274,15543.867,11412.135,2017,September,Monday,5
6246,2017-09-18 06:00:00,21.9,75.622,4.914,0.121,0.162,24429.027,15412.89,9562.737,2017,September,Monday,6
6247,2017-09-18 07:00:00,22.048,76.233,4.914,12.598,10.574,26179.115,16906.653,10388.396,2017,September,Monday,7
6248,2017-09-18 08:00:00,21.762,78.65,4.912,72.962,59.528,28503.717,18760.915,10823.779,2017,September,Monday,8
6249,2017-09-18 09:00:00,21.71,82.333,4.913,112.517,94.957,31417.699,20515.385,11887.722,2017,September,Monday,9
6250,2017-09-18 10:00:00,21.53,88.233,4.914,116.45,97.7,34146.903,21910.603,13100.715,2017,September,Monday,10
6251,2017-09-18 11:00:00,21.602,90.45,4.916,117.517,98.817,36125.31,22814.345,13428.233,2017,September,Monday,11
6252,2017-09-18 12:00:00,21.637,91.717,4.919,131.05,109.417,36409.912,22838.669,14065.618,2017,September,Monday,12
6253,2017-09-18 13:00:00,21.857,91.883,4.917,227.717,191.95,35992.566,23091.892,14174.464,2017,September,Monday,13
6254,2017-09-18 14:00:00,22.255,88.783,4.916,212.65,179.467,36056.283,23312.058,14022.472,2017,September,Monday,14
6255,2017-09-18 15:00:00,22.688,85.55,4.917,201.483,174.167,35375.575,22544.906,14148.968,2017,September,Monday,15
6256,2017-09-18 16:00:00,23.142,82.95,4.916,346.85,234.367,34752.212,21527.027,13828.315,2017,September,Monday,16
6257,2017-09-18 17:00:00,23.538,80.75,4.922,336.5,270.783,34780.885,21456.549,13974.423,2017,September,Monday,17
6258,2017-09-18 18:00:00,23.512,80.317,4.923,158.85,154.767,40802.124,24908.732,17753.626,2017,September,Monday,18
6259,2017-09-18 19:00:00,23.237,81.883,4.921,10.196,9.553,46705.487,28084.615,20239.428,2017,September,Monday,19
6260,2017-09-18 20:00:00,23.103,82.167,4.917,0.047,0.134,46069.381,27640.541,20160.981,2017,September,Monday,20
6261,2017-09-18 21:00:00,22.82,83.1,4.916,0.046,0.138,42914.336,25756.965,19114.688,2017,September,Monday,21
6262,2017-09-18 22:00:00,22.355,84.967,4.914,0.06,0.165,37968.85,22549.896,17264.311,2017,September,Monday,22
6263,2017-09-18 23:00:00,21.807,87.467,4.913,0.054,0.161,32758.938,19724.532,15401.185,2017,September,Monday,23
6264,2017-09-19 00:00:00,21.642,88.883,4.913,0.057,0.169,29476.46,17409.356,14379.408,2017,September,Tuesday,0
6265,2017-09-19 01:00:00,21.527,89.267,4.912,0.055,0.163,27636.106,16148.857,13655.73,2017,September,Tuesday,1
6266,2017-09-19 02:00:00,21.678,87.767,4.914,0.059,0.151,26400.0,15542.62,13055.608,2017,September,Tuesday,2
6267,2017-09-19 03:00:00,21.733,86.717,4.913,0.049,0.147,26253.451,15374.22,12863.412,2017,September,Tuesday,3
6268,2017-09-19 04:00:00,21.568,86.883,4.912,0.053,0.149,26578.407,15878.17,12986.966,2017,September,Tuesday,4
6269,2017-09-19 05:00:00,21.492,87.75,4.912,0.051,0.152,25549.381,15905.613,11487.64,2017,September,Tuesday,5
6270,2017-09-19 06:00:00,21.507,87.967,4.91,0.073,0.204,24486.372,15630.561,9270.521,2017,September,Tuesday,6
6271,2017-09-19 07:00:00,21.457,88.117,4.911,7.244,6.271,26158.938,16917.879,9885.352,2017,September,Tuesday,7
6272,2017-09-19 08:00:00,21.497,88.2,4.912,37.697,31.945,28803.186,19004.158,11156.2,2017,September,Tuesday,8
6273,2017-09-19 09:00:00,21.795,88.033,4.913,152.9,127.667,32360.708,20761.746,12309.377,2017,September,Tuesday,9
6274,2017-09-19 10:00:00,22.67,85.233,4.916,245.317,207.133,35807.788,22183.784,13080.123,2017,September,Tuesday,10
6275,2017-09-19 11:00:00,23.868,77.267,4.918,340.167,284.783,37223.363,22776.923,13695.935,2017,September,Tuesday,11
6276,2017-09-19 12:00:00,24.293,72.983,4.924,318.567,217.55,37684.248,23326.403,14242.125,2017,September,Tuesday,12
6277,2017-09-19 13:00:00,24.358,72.5,4.923,306.433,233.6,37296.637,23462.37,14204.862,2017,September,Tuesday,13
6278,2017-09-19 14:00:00,24.005,76.917,4.922,363.967,285.033,37271.15,23570.27,14241.144,2017,September,Tuesday,14
6279,2017-09-19 15:00:00,23.785,78.583,4.923,212.483,179.467,36182.655,22519.958,14020.511,2017,September,Tuesday,15
6280,2017-09-19 16:00:00,23.308,80.817,4.922,128.05,110.967,35188.673,21662.994,14025.414,2017,September,Tuesday,16
6281,2017-09-19 17:00:00,23.155,81.267,4.917,75.085,64.958,35063.363,21404.782,14473.544,2017,September,Tuesday,17
6282,2017-09-19 18:00:00,23.007,82.45,4.915,38.127,32.243,41300.177,25480.042,18677.344,2017,September,Tuesday,18
6283,2017-09-19 19:00:00,22.857,82.967,4.917,2.282,2.027,47032.566,28264.241,20847.395,2017,September,Tuesday,19
6284,2017-09-19 20:00:00,22.562,84.25,4.915,0.044,0.144,46186.195,27777.131,20716.977,2017,September,Tuesday,20
6285,2017-09-19 21:00:00,22.417,85.25,4.916,0.053,0.133,43574.867,25922.245,19836.404,2017,September,Tuesday,21
6286,2017-09-19 22:00:00,22.448,84.95,4.915,0.051,0.147,38930.973,22897.297,18100.756,2017,September,Tuesday,22
6287,2017-09-19 23:00:00,22.35,85.083,4.914,0.048,0.131,33769.912,20134.927,15430.603,2017,September,Tuesday,23
6288,2017-09-20 00:00:00,21.507,87.533,4.916,0.05,0.152,29829.027,17972.557,13961.675,2017,September,Wednesday,0
6289,2017-09-20 01:00:00,21.195,89.5,4.915,0.055,0.146,27817.699,16347.817,13289.969,2017,September,Wednesday,1
6290,2017-09-20 02:00:00,21.158,90.567,4.914,0.058,0.154,26646.372,15787.734,12918.325,2017,September,Wednesday,2
6291,2017-09-20 03:00:00,21.193,91.7,4.914,0.064,0.144,25991.15,15641.788,12508.437,2017,September,Wednesday,3
6292,2017-09-20 04:00:00,21.183,92.517,4.914,0.066,0.139,26779.115,15628.067,12466.272,2017,September,Wednesday,4
6293,2017-09-20 05:00:00,21.127,93.05,4.913,0.058,0.133,26015.575,15787.11,11604.331,2017,September,Wednesday,5
6294,2017-09-20 06:00:00,21.13,93.467,4.914,0.079,0.141,25404.956,15813.306,9939.285,2017,September,Wednesday,6
6295,2017-09-20 07:00:00,20.987,93.617,4.916,7.412,6.264,26640.0,17274.636,9862.799,2017,September,Wednesday,7
6296,2017-09-20 08:00:00,21.105,93.783,4.918,40.4,34.272,30276.106,18989.813,10958.121,2017,September,Wednesday,8
6297,2017-09-20 09:00:00,21.253,93.7,4.916,81.317,68.582,30696.637,20932.64,12244.658,2017,September,Wednesday,9
6298,2017-09-20 10:00:00,21.813,92.967,4.915,181.95,144.9,34040.708,22288.565,12774.178,2017,September,Wednesday,10
6299,2017-09-20 11:00:00,22.673,89.8,4.917,361.667,245.817,37385.841,22904.782,13384.106,2017,September,Wednesday,11
6300,2017-09-20 12:00:00,24.388,80.083,4.92,577.317,132.45,37692.743,22998.96,13741.042,2017,September,Wednesday,12
6301,2017-09-20 13:00:00,25.965,70.108,4.926,737.333,68.422,37159.646,23357.588,13691.032,2017,September,Wednesday,13
6302,2017-09-20 14:00:00,26.272,68.3,4.924,685.633,59.4,36605.31,23050.728,13576.302,2017,September,Wednesday,14
6303,2017-09-20 15:00:00,26.007,69.543,4.921,584.883,52.787,35779.115,22270.478,13627.293,2017,September,Wednesday,15
6304,2017-09-20 16:00:00,26.085,69.15,4.92,420.833,46.502,34808.496,21576.923,13563.555,2017,September,Wednesday,16
6305,2017-09-20 17:00:00,26.523,66.922,4.929,208.15,93.247,35096.283,21459.667,13693.973,2017,September,Wednesday,17
6306,2017-09-20 18:00:00,26.493,67.045,4.968,91.17,91.37,41785.487,25199.376,17775.199,2017,September,Wednesday,18
6307,2017-09-20 19:00:00,25.38,71.382,4.926,6.064,5.343,47380.885,28079.002,19974.668,2017,September,Wednesday,19
6308,2017-09-20 20:00:00,27.41,50.51,4.928,0.076,0.083,46486.726,27455.925,19792.278,2017,September,Wednesday,20
6309,2017-09-20 21:00:00,26.402,52.717,4.924,0.095,0.078,43644.956,25813.721,19101.941,2017,September,Wednesday,21
6310,2017-09-20 22:00:00,25.587,54.013,4.922,0.09,0.078,38902.301,22737.63,17093.687,2017,September,Wednesday,22
6311,2017-09-20 23:00:00,24.422,56.253,4.92,0.077,0.086,33738.053,19813.098,15315.873,2017,September,Wednesday,23
6312,2017-09-21 00:00:00,24.042,56.432,4.921,0.084,0.086,29869.381,17613.929,13641.021,2017,September,Thursday,0
6313,2017-09-21 01:00:00,23.65,59.535,4.92,0.083,0.098,27665.841,16216.216,12667.293,2017,September,Thursday,1
6314,2017-09-21 02:00:00,23.043,60.175,4.922,0.077,0.101,26851.327,15540.125,12230.93,2017,September,Thursday,2
6315,2017-09-21 03:00:00,21.957,55.522,4.92,0.08,0.099,26821.593,15190.229,12248.58,2017,September,Thursday,3
6316,2017-09-21 04:00:00,20.797,58.868,4.92,0.076,0.093,27244.248,15541.996,12503.534,2017,September,Thursday,4
6317,2017-09-21 05:00:00,20.363,65.975,4.918,0.058,0.13,26435.044,15698.545,11327.804,2017,September,Thursday,5
6318,2017-09-21 06:00:00,19.98,67.995,4.917,0.179,0.187,25407.08,15528.898,9126.374,2017,September,Thursday,6
6319,2017-09-21 07:00:00,19.503,66.828,4.917,42.583,26.595,24090.265,17216.632,9574.505,2017,September,Thursday,7
6320,2017-09-21 08:00:00,20.838,60.392,4.918,211.067,46.807,26820.531,19209.979,11040.49,2017,September,Thursday,8
6321,2017-09-21 09:00:00,23.373,51.195,4.924,400.683,56.28,29784.425,20800.416,12099.53,2017,September,Thursday,9
6322,2017-09-21 10:00:00,27.823,42.522,4.923,557.267,62.527,32457.345,22190.021,12955.587,2017,September,Thursday,10
6323,2017-09-21 11:00:00,31.045,30.058,4.923,675.067,68.432,33620.177,23070.686,13273.299,2017,September,Thursday,11
6324,2017-09-21 12:00:00,32.487,26.155,4.926,733.5,74.35,35812.035,23079.418,13848.907,2017,September,Thursday,12
6325,2017-09-21 13:00:00,32.922,26.353,4.924,730.5,75.767,36886.726,23748.025,13709.663,2017,September,Thursday,13
6326,2017-09-21 14:00:00,32.698,26.577,4.922,684.217,78.65,36471.504,23520.998,13415.485,2017,September,Thursday,14
6327,2017-09-21 15:00:00,32.437,26.81,4.924,588.783,83.267,36143.363,22728.274,13388.029,2017,September,Thursday,15
6328,2017-09-21 16:00:00,32.053,27.243,4.924,429.933,83.4,35788.673,22159.459,13220.347,2017,September,Thursday,16
6329,2017-09-21 17:00:00,31.44,27.915,4.923,244.617,122.383,35915.044,21860.707,13601.798,2017,September,Thursday,17
6330,2017-09-21 18:00:00,30.542,29.95,4.925,77.632,75.312,42679.646,25495.01,18279.224,2017,September,Thursday,18
6331,2017-09-21 19:00:00,28.98,31.633,4.924,2.988,2.621,47202.478,28092.723,20098.223,2017,September,Thursday,19
6332,2017-09-21 20:00:00,27.367,35.273,4.925,0.094,0.082,46495.221,27066.112,19753.054,2017,September,Thursday,20
6333,2017-09-21 21:00:00,26.388,36.018,4.922,0.088,0.093,43886.018,24948.649,19333.361,2017,September,Thursday,21
6334,2017-09-21 22:00:00,25.497,37.66,4.923,0.088,0.096,39551.15,22237.422,17705.577,2017,September,Thursday,22
6335,2017-09-21 23:00:00,24.832,38.023,4.923,0.09,0.084,34519.646,19492.516,15604.168,2017,September,Thursday,23
6336,2017-09-22 00:00:00,24.493,37.925,4.922,0.082,0.1,30549.027,17172.973,13836.159,2017,September,Friday,0
6337,2017-09-22 01:00:00,24.352,37.813,4.921,0.094,0.101,28227.611,15775.26,12909.499,2017,September,Friday,1
6338,2017-09-22 02:00:00,23.66,40.053,4.921,0.1,0.082,27307.965,14909.563,12519.224,2017,September,Friday,2
6339,2017-09-22 03:00:00,22.51,43.213,4.918,0.085,0.109,26971.327,14592.723,12733.973,2017,September,Friday,3
6340,2017-09-22 04:00:00,21.773,45.105,4.922,0.094,0.092,26747.257,14646.985,12762.411,2017,September,Friday,4
6341,2017-09-22 05:00:00,21.82,45.81,4.922,0.091,0.091,25584.425,14334.511,10947.334,2017,September,Friday,5
6342,2017-09-22 06:00:00,21.758,47.112,4.92,0.156,0.139,22955.044,12562.578,8459.571,2017,September,Friday,6
6343,2017-09-22 07:00:00,21.907,46.295,4.922,23.2,18.795,24216.637,14003.95,8832.196,2017,September,Friday,7
6344,2017-09-22 08:00:00,23.265,42.042,4.922,143.083,91.613,27812.389,16716.424,10283.473,2017,September,Friday,8
6345,2017-09-22 09:00:00,25.232,39.393,4.921,422.167,138.983,31781.947,19169.439,11746.517,2017,September,Friday,9
6346,2017-09-22 10:00:00,27.308,36.798,4.923,596.017,123.25,34516.46,20835.967,12976.18,2017,September,Friday,10
6347,2017-09-22 11:00:00,28.527,34.13,4.923,659.35,166.517,35751.504,21548.233,13559.632,2017,September,Friday,11
6348,2017-09-22 12:00:00,29.998,28.398,4.921,795.333,145.383,34883.894,21297.505,13764.576,2017,September,Friday,12
6349,2017-09-22 13:00:00,30.32,26.968,4.924,343.483,94.167,34800.0,20981.913,13704.76,2017,September,Friday,13
6350,2017-09-22 14:00:00,31.245,19.928,4.923,703.967,75.2,34801.062,20733.056,13579.244,2017,September,Friday,14
6351,2017-09-22 15:00:00,31.183,18.523,4.921,604.633,78.333,34085.31,20215.385,13428.233,2017,September,Friday,15
6352,2017-09-22 16:00:00,31.255,15.02,4.934,458.417,91.917,33965.31,19892.308,13171.318,2017,September,Friday,16
6353,2017-09-22 17:00:00,29.61,23.197,4.939,268.2,120.583,34531.327,20176.715,14691.236,2017,September,Friday,17
6354,2017-09-22 18:00:00,27.013,31.6,4.93,44.277,39.395,41785.487,24037.422,19860.919,2017,September,Friday,18
6355,2017-09-22 19:00:00,24.947,41.34,4.928,1.583,1.383,46081.062,25980.873,21686.782,2017,September,Friday,19
6356,2017-09-22 20:00:00,24.043,44.765,4.922,0.094,0.094,45549.027,25645.322,21280.817,2017,September,Friday,20
6357,2017-09-22 21:00:00,23.673,44.943,4.922,0.089,0.093,43256.283,24628.69,20568.907,2017,September,Friday,21
6358,2017-09-22 22:00:00,23.572,43.552,4.922,0.095,0.09,39078.584,22218.087,18961.716,2017,September,Friday,22
6359,2017-09-22 23:00:00,23.122,48.14,4.922,0.095,0.096,34048.142,19202.495,16689.683,2017,September,Friday,23
6360,2017-09-23 00:00:00,22.93,45.237,4.92,0.097,0.094,30600.0,17069.439,14701.042,2017,September,Saturday,0
6361,2017-09-23 01:00:00,22.74,44.838,4.923,0.102,0.094,28361.416,15689.813,13835.179,2017,September,Saturday,1
6362,2017-09-23 02:00:00,22.028,52.338,4.919,0.101,0.097,27161.416,14779.21,13200.735,2017,September,Saturday,2
6363,2017-09-23 03:00:00,21.815,53.283,4.918,0.087,0.099,26859.823,14617.672,12838.897,2017,September,Saturday,3
6364,2017-09-23 04:00:00,21.053,62.46,4.919,0.08,0.116,26947.965,14758.628,13303.698,2017,September,Saturday,4
6365,2017-09-23 05:00:00,20.597,66.088,4.918,0.09,0.109,25928.496,14566.528,12277.017,2017,September,Saturday,5
6366,2017-09-23 06:00:00,19.175,70.607,4.918,0.138,0.158,24234.69,13248.649,9727.477,2017,September,Saturday,6
6367,2017-09-23 07:00:00,17.918,72.0,4.921,21.708,12.497,25922.124,14740.541,10208.948,2017,September,Saturday,7
6368,2017-09-23 08:00:00,18.882,71.6,4.919,188.2,50.867,27563.894,16901.04,11595.506,2017,September,Saturday,8
6369,2017-09-23 09:00:00,21.173,64.222,4.923,384.717,71.433,30038.23,19022.245,12751.624,2017,September,Saturday,9
6370,2017-09-23 10:00:00,23.653,62.132,4.92,543.717,84.95,34174.513,20685.031,14071.502,2017,September,Saturday,10
6371,2017-09-23 11:00:00,24.545,58.465,4.925,654.217,101.433,36967.434,21579.418,14669.663,2017,September,Saturday,11
6372,2017-09-23 12:00:00,24.973,58.165,4.925,710.017,100.333,37391.15,21819.543,15143.289,2017,September,Saturday,12
6373,2017-09-23 13:00:00,25.408,57.48,4.923,719.75,109.183,36938.761,21637.422,14969.724,2017,September,Saturday,13
6374,2017-09-23 14:00:00,24.775,60.893,4.928,482.017,104.3,35819.469,21064.865,14826.558,2017,September,Saturday,14
6375,2017-09-23 15:00:00,24.65,63.058,4.93,568.867,102.967,35015.575,20001.455,14553.953,2017,September,Saturday,15
6376,2017-09-23 16:00:00,24.517,62.987,4.94,417.3,94.55,34635.398,19669.023,14542.186,2017,September,Saturday,16
6377,2017-09-23 17:00:00,24.52,61.198,4.927,233.633,99.683,35223.717,19656.549,15006.006,2017,September,Saturday,17
6378,2017-09-23 18:00:00,23.855,66.717,4.939,77.26,74.913,42230.442,23743.035,20008.989,2017,September,Saturday,18
6379,2017-09-23 19:00:00,22.58,77.35,4.925,3.628,3.152,46137.345,25824.324,21127.845,2017,September,Saturday,19
6380,2017-09-23 20:00:00,21.955,82.3,4.923,0.111,0.088,45849.558,25607.9,21186.68,2017,September,Saturday,20
6381,2017-09-23 21:00:00,21.462,84.533,4.92,0.07,0.126,43360.354,24616.216,20798.366,2017,September,Saturday,21
6382,2017-09-23 22:00:00,20.545,86.1,4.92,0.074,0.114,40124.602,22716.424,19692.257,2017,September,Saturday,22
6383,2017-09-23 23:00:00,20.475,86.517,4.919,0.085,0.106,35112.212,20051.351,17133.892,2017,September,Saturday,23
6384,2017-09-24 00:00:00,20.797,85.883,4.917,0.071,0.14,30698.761,17105.613,14699.081,2017,September,Sunday,0
6385,2017-09-24 01:00:00,21.238,84.35,4.917,0.076,0.119,28081.062,15546.362,13611.604,2017,September,Sunday,1
6386,2017-09-24 02:00:00,21.648,83.833,4.918,0.08,0.126,26993.628,14836.59,13044.821,2017,September,Sunday,2
6387,2017-09-24 03:00:00,21.608,84.217,4.916,0.074,0.12,26257.699,14443.659,12697.692,2017,September,Sunday,3
6388,2017-09-24 04:00:00,21.002,82.2,4.919,0.064,0.128,26203.54,14613.929,13199.755,2017,September,Sunday,4
6389,2017-09-24 05:00:00,21.187,76.217,4.918,0.077,0.118,24718.938,13881.081,12389.785,2017,September,Sunday,5
6390,2017-09-24 06:00:00,20.815,75.117,4.919,0.124,0.137,21555.398,11503.534,9344.065,2017,September,Sunday,6
6391,2017-09-24 07:00:00,20.428,77.117,4.918,15.937,13.324,22841.416,12073.597,9658.836,2017,September,Sunday,7
6392,2017-09-24 08:00:00,21.007,79.45,4.92,118.33,76.705,25470.796,14093.139,10996.364,2017,September,Sunday,8
6393,2017-09-24 09:00:00,22.043,78.45,4.919,190.383,132.9,29023.009,16224.948,12033.83,2017,September,Sunday,9
6394,2017-09-24 10:00:00,22.567,76.083,4.918,258.867,204.983,32130.265,17879.626,13225.25,2017,September,Sunday,10
6395,2017-09-24 11:00:00,23.742,68.387,4.923,491.1,188.417,33864.425,18789.605,14254.872,2017,September,Sunday,11
6396,2017-09-24 12:00:00,23.885,65.708,4.924,355.45,177.25,34329.558,19266.736,14656.915,2017,September,Sunday,12
6397,2017-09-24 13:00:00,23.843,64.68,4.925,300.433,219.1,34547.257,19571.726,14692.217,2017,September,Sunday,13
6398,2017-09-24 14:00:00,24.352,61.83,4.924,592.65,140.75,33618.053,19200.0,14412.748,2017,September,Sunday,14
6399,2017-09-24 15:00:00,24.347,61.937,4.923,570.583,116.567,33127.434,17497.921,14022.472,2017,September,Sunday,15
6400,2017-09-24 16:00:00,24.033,63.648,4.921,391.683,96.4,32028.319,17141.164,13644.944,2017,September,Sunday,16
6401,2017-09-24 17:00:00,23.742,66.445,4.924,226.267,85.433,31975.221,18124.74,13672.4,2017,September,Sunday,17
6402,2017-09-24 18:00:00,23.2,69.388,4.923,73.815,73.907,39451.327,22657.796,18785.209,2017,September,Sunday,18
6403,2017-09-24 19:00:00,22.275,76.817,4.925,2.808,2.451,45166.726,25302.911,20152.155,2017,September,Sunday,19
6404,2017-09-24 20:00:00,21.883,77.867,4.926,0.095,0.084,45455.575,25510.603,19997.222,2017,September,Sunday,20
6405,2017-09-24 21:00:00,21.293,79.667,4.923,0.082,0.107,43665.133,25042.204,19129.397,2017,September,Sunday,21
6406,2017-09-24 22:00:00,20.118,82.933,4.921,0.079,0.115,38703.717,22395.842,17319.224,2017,September,Sunday,22
6407,2017-09-24 23:00:00,19.523,84.317,4.919,0.071,0.12,33390.796,19519.958,15128.58,2017,September,Sunday,23
6408,2017-09-25 00:00:00,18.898,85.267,4.918,0.08,0.112,29722.832,17244.075,13579.244,2017,September,Monday,0
6409,2017-09-25 01:00:00,18.733,86.733,4.919,0.084,0.116,27828.319,15695.426,12481.961,2017,September,Monday,1
